NodeLabel,UX,UY
5225,0.856949210167,-2.37433004379
5226,0.835461854935,-2.24626398087
5227,0.800105750561,-2.11374282837
5228,0.749088525772,-1.97486269474
5229,0.685682475567,-1.83035039902
5230,0.610798597336,-1.68234372139
5231,0.532504200935,-1.53254842758
5232,0.448915958405,-1.38334774971
5233,0.371140837669,-1.23302221298
5234,0.289367258549,-1.08303236961
5235,0.226961299777,-0.948510527611
5236,0.154737323523,-0.81585675478
5237,0.105718709528,-0.702568054199
5238,0.0481889992952,-0.401499092579
5239,4.50884936377e-35,-1.57495270079e-34
5953,2.94789359794e-35,-5.0
5954,0.0330194123089,-4.60716104507
5955,0.0741985291243,-4.32787418365
5956,0.12072853744,-4.19956731796
5957,0.161359623075,-4.07462978363
5958,0.221412152052,-3.94223713875
5959,0.274150371552,-3.79546689987
5960,0.341734975576,-3.65674757957
5961,0.406653940678,-3.5072684288
5962,0.475814759731,-3.36310195923
5963,0.539483428001,-3.21434831619
5964,0.599281251431,-3.06827759743
5965,0.648869991302,-2.92184400558
5966,0.686980485916,-2.77881813049
5967,0.709830880165,-2.63835716248
5968,0.717898607254,-2.5
5969,0.709830880165,-2.36164283752
5970,0.686980485916,-2.22118186951
5971,0.648869991302,-2.07815599442
5972,0.599281191826,-1.93172228336
5973,0.539483428001,-1.7856515646
5974,0.475814819336,-1.63689815998
5975,0.406653940678,-1.4927315712
5976,0.341734975576,-1.34325242043
5977,0.274150311947,-1.20453310013
5978,0.221412166953,-1.05776286125
5979,0.161359667778,-0.925370454788
5980,0.120728597045,-0.800432741642
5981,0.074198462069,-0.672125756741
5982,0.0330193936825,-0.392838865519
5983,5.57053054927e-35,-1.84631557167e-34
6697,2.35237513065e-35,-5.0
6698,0.0226638000458,-4.62362289429
6699,0.0528630129993,-4.33544158936
6700,0.0778029486537,-4.2164068222
6701,0.117109671235,-4.08689880371
6702,0.147766113281,-3.95867776871
6703,0.194537267089,-3.81774544716
6704,0.235660180449,-3.67998623848
6705,0.287673294544,-3.5389688015
6706,0.337426155806,-3.39478468895
6707,0.389507770538,-3.2483317852
6708,0.436402738094,-3.10070157051
6709,0.478543519974,-2.95144724846
6710,0.511206150055,-2.80135297775
6711,0.532858669758,-2.65062046051
6712,0.539998710155,-2.5
6713,0.532858669758,-2.34937953949
6714,0.511206150055,-2.19864702225
6715,0.478543519974,-2.04855275154
6716,0.436402708292,-1.89929842949
6717,0.389507770538,-1.7516682148
6718,0.337426185608,-1.60521543026
6719,0.287673294544,-1.46103131771
6720,0.235660180449,-1.32001364231
6721,0.194537237287,-1.18225443363
6722,0.147766113281,-1.04132223129
6723,0.117109708488,-0.913101434708
6724,0.0778029859066,-0.783593297005
6725,0.0528629720211,-0.664557933807
6726,0.02266378887,-0.376376837492
6727,4.41178871487e-35,-1.49530136429e-34
7441,2.86350251669e-35,-5.0
7442,0.0125426147133,-4.62760162354
7443,0.0290133412927,-4.34936857224
7444,0.049949426204,-4.22295236588
7445,0.0640690475702,-4.09686326981
7446,0.0914298221469,-3.96852397919
7447,0.110435269773,-3.83007216454
7448,0.14206238091,-3.6972515583
7449,0.168688744307,-3.55680966377
7450,0.202605694532,-3.41725063324
7451,0.234170973301,-3.27078580856
7452,0.266371428967,-3.12253451347
7453,0.293592423201,-2.97020244598
7454,0.315746515989,-2.81580495834
7455,0.329519301653,-2.65862154961
7456,0.334639251232,-2.5
7457,0.329519301653,-2.34137845039
7458,0.315746515989,-2.18419504166
7459,0.293592423201,-2.02979755402
7460,0.266371399164,-1.87746536732
7461,0.234170973301,-1.72921431065
7462,0.202605724335,-1.58274948597
7463,0.168688744307,-1.44319045544
7464,0.14206238091,-1.30274832249
7465,0.110435247421,-1.16992771626
7466,0.0914298221469,-1.0314759016
7467,0.0640690624714,-0.903136610985
7468,0.049949452281,-0.777047693729
7469,0.0290133114904,-0.650631070137
7470,0.0125426081941,-0.372398257256
7471,5.45287205954e-35,-1.75294068301e-34
8185,2.23844573603e-35,-5.0
8186,0.00442889798433,-4.63270378113
8187,0.0109540522099,-4.35178852081
8188,0.0131442304701,-4.22815179825
8189,0.0247772037983,-4.10029554367
8190,0.0264751184732,-3.97346329689
8191,0.0397512689233,-3.83660149574
8192,0.0442984476686,-3.70448827744
8193,0.0576513111591,-3.56694078445
8194,0.0663463249803,-3.42754602432
8195,0.0787885263562,-3.28235769272
8196,0.089109942317,-3.13336968422
8197,0.0994814857841,-2.97914004326
8198,0.106678232551,-2.82157707214
8199,0.111521720886,-2.66131711006
8200,0.11279772222,-2.5
8201,0.111521720886,-2.33868288994
8202,0.106678232551,-2.17842292786
8203,0.0994814857841,-2.02085995674
8204,0.0891099348664,-1.86663031578
8205,0.0787885263562,-1.71764230728
8206,0.0663463324308,-1.57245409489
8207,0.0576513111591,-1.43305921555
8208,0.0442984476686,-1.29551184177
8209,0.039751265198,-1.16339838505
8210,0.0264751166105,-1.0265365839
8211,0.0247772131115,-0.89970433712
8212,0.0131442369893,-0.77184855938
8213,0.0109540475532,-0.648211061954
8214,0.00442889519036,-0.367296040058
8215,4.2141879997e-35,-1.44267893622e-34
8929,2.77792704452e-35,-5.0
8930,-0.00442889891565,-4.63270378113
8931,-0.0109540540725,-4.35178852081
8932,-0.013144233264,-4.22815179825
8933,-0.0247772075236,-4.10029554367
8934,-0.0264751240611,-3.97346329689
8935,-0.0397512763739,-3.83660149574
8936,-0.0442984551191,-3.70448827744
8937,-0.0576513186097,-3.56694078445
8938,-0.0663463398814,-3.42754602432
8939,-0.0787885338068,-3.28235769272
8940,-0.0891099572182,-3.13336968422
8941,-0.0994815006852,-2.97914004326
8942,-0.106678247452,-2.82157707214
8943,-0.111521743238,-2.66131711006
8944,-0.112797744572,-2.5
8945,-0.111521743238,-2.33868288994
8946,-0.106678247452,-2.17842292786
8947,-0.0994815006852,-2.02085995674
8948,-0.0891099497676,-1.86663031578
8949,-0.0787885338068,-1.71764230728
8950,-0.066346347332,-1.57245409489
8951,-0.057651322335,-1.43305921555
8952,-0.0442984551191,-1.29551184177
8953,-0.0397512689233,-1.16339838505
8954,-0.0264751221985,-1.0265365839
8955,-0.0247772168368,-0.89970433712
8956,-0.0131442397833,-0.77184855938
8957,-0.0109540494159,-0.648211061954
8958,-0.00442889612168,-0.367296040058
8959,5.29030658616e-35,-1.70347532972e-34
9673,2.10083483681e-35,-5.0
9674,-0.0125426156446,-4.62760162354
9675,-0.0290133431554,-4.34936857224
9676,-0.0499494299293,-4.22295236588
9677,-0.0640690550208,-4.09686326981
9678,-0.0914298221469,-3.96852397919
9679,-0.110435277224,-3.83007216454
9680,-0.142062395811,-3.6972515583
9681,-0.168688744307,-3.55680966377
9682,-0.202605709434,-3.41725063324
9683,-0.234170988202,-3.27078580856
9684,-0.266371428967,-3.12253451347
9685,-0.293592423201,-2.97020244598
9686,-0.315746545792,-2.81580495834
9687,-0.329519331455,-2.65862154961
9688,-0.334639281034,-2.5
9689,-0.329519331455,-2.34137845039
9690,-0.315746545792,-2.18419504166
9691,-0.293592423201,-2.02979755402
9692,-0.266371399164,-1.87746536732
9693,-0.234170988202,-1.72921431065
9694,-0.202605724335,-1.58274948597
9695,-0.168688744307,-1.44319045544
9696,-0.142062395811,-1.30274832249
9697,-0.110435254872,-1.16992771626
9698,-0.0914298295975,-1.0314759016
9699,-0.064069069922,-0.903136610985
9700,-0.049949452281,-0.777047693729
9701,-0.0290133133531,-0.650631070137
9702,-0.0125426091254,-0.372398257256
9703,3.92990720354e-35,-1.40661766236e-34
10417,2.69746795744e-35,-5.0
10418,-0.0226638019085,-4.62362289429
10419,-0.0528630167246,-4.33544158936
10420,-0.0778029486537,-4.2164068222
10421,-0.117109671235,-4.08689880371
10422,-0.147766113281,-3.95867776871
10423,-0.19453728199,-3.81774544716
10424,-0.235660195351,-3.67998623848
10425,-0.287673294544,-3.5389688015
10426,-0.337426155806,-3.39478468895
10427,-0.389507800341,-3.2483317852
10428,-0.436402738094,-3.10070157051
10429,-0.478543549776,-2.95144724846
10430,-0.51120620966,-2.80135297775
10431,-0.532858729362,-2.65062046051
10432,-0.539998710155,-2.5
10433,-0.532858729362,-2.34937953949
10434,-0.51120620966,-2.19864702225
10435,-0.478543549776,-2.04855275154
10436,-0.436402708292,-1.89929842949
10437,-0.389507800341,-1.7516682148
10438,-0.337426185608,-1.60521543026
10439,-0.287673294544,-1.46103131771
10440,-0.235660180449,-1.32001364231
10441,-0.194537252188,-1.18225443363
10442,-0.147766113281,-1.04132223129
10443,-0.117109708488,-0.913101434708
10444,-0.0778029859066,-0.783593297005
10445,-0.0528629757464,-0.664557933807
10446,-0.02266378887,-0.376376837492
10447,5.10342536928e-35,-1.68891090879e-34
11161,1.9285906196e-35,-5.0
11162,-0.0330194160342,-4.60716104507
11163,-0.0741985365748,-4.32787370682
11164,-0.12072853744,-4.19956731796
11165,-0.161359623075,-4.07462978363
11166,-0.221412166953,-3.94223713875
11167,-0.274150371552,-3.79546689987
11168,-0.341734975576,-3.65674757957
11169,-0.406653940678,-3.5072684288
11170,-0.475814759731,-3.36310195923
11171,-0.539483428001,-3.21434831619
11172,-0.599281251431,-3.06827759743
11173,-0.648869991302,-2.92184400558
11174,-0.686980545521,-2.77881813049
11175,-0.70983093977,-2.63835716248
11176,-0.717898607254,-2.5
11177,-0.70983093977,-2.36164283752
11178,-0.686980545521,-2.22118186951
11179,-0.648869991302,-2.07815599442
11180,-0.599281251431,-1.93172228336
11181,-0.539483428001,-1.7856515646
11182,-0.475814819336,-1.63689815998
11183,-0.406653940678,-1.4927315712
11184,-0.341734975576,-1.34325242043
11185,-0.274150341749,-1.20453310013
11186,-0.221412166953,-1.05776286125
11187,-0.161359667778,-0.925370454788
11188,-0.120728597045,-0.800432741642
11189,-0.0741984695196,-0.672125816345
11190,-0.0330193974078,-0.392838865519
11191,3.5468851689e-35,-1.38235334674e-34
11905,2.61934723167e-35,-5.0
11906,-0.0481890328228,-4.59850072861
11907,-0.105718821287,-4.29743146896
11908,-0.15473729372,-4.18414354324
11909,-0.226961284876,-4.05148935318
11910,-0.289367318153,-3.91696763039
11911,-0.371140986681,-3.76697778702
11912,-0.448916047812,-3.61665225029
11913,-0.53250426054,-3.46745157242
11914,-0.61079865694,-3.31765651703
11915,-0.685682654381,-3.16964960098
11916,-0.749088644981,-3.02513718605
11917,-0.80010586977,-2.88625717163
11918,-0.835461974144,-2.75373601913
11919,-0.856949329376,-2.62566995621
11920,-0.863666057587,-2.5
11921,-0.856949329376,-2.37433004379
11922,-0.835461974144,-2.24626398087
11923,-0.80010586977,-2.11374282837
11924,-0.749088644981,-1.97486269474
11925,-0.685682654381,-1.83035051823
11926,-0.610798716545,-1.68234372139
11927,-0.53250426054,-1.53254854679
11928,-0.448916047812,-1.38334786892
11929,-0.371140897274,-1.23302221298
11930,-0.289367318153,-1.08303248882
11931,-0.226961344481,-0.948510527611
11932,-0.154737368226,-0.815856814384
11933,-0.105718739331,-0.702568054199
11934,-0.0481890104711,-0.401499092579
11935,4.89150635232e-35,-1.70538504886e-34
12649,1.69036015902e-35,-5.0
12650,-0.0651067793369,-4.56571054459
12651,-0.136258468032,-4.28396034241
12652,-0.214952066541,-4.15247964859
12653,-0.284771889448,-4.02335357666
12654,-0.381747245789,-3.88348340988
12655,-0.470169633627,-3.71813416481
12656,-0.566465318203,-3.56900000572
12657,-0.657091856003,-3.4094350338
12658,-0.74474799633,-3.26033186913
12659,-0.818627715111,-3.11293888092
12660,-0.879604876041,-2.97829890251
12661,-0.924630820751,-2.85086226463
12662,-0.956934928894,-2.73089742661
12663,-0.975448191166,-2.61433506012
12664,-0.981961250305,-2.5
12665,-0.975448191166,-2.38566493988
12666,-0.956934928894,-2.26910257339
12667,-0.924630820751,-2.14913773537
12668,-0.879604876041,-2.02170109749
12669,-0.818627715111,-1.88706111908
12670,-0.744748055935,-1.73966825008
12671,-0.657091856003,-1.59056508541
12672,-0.566465318203,-1.43099999428
12673,-0.470169574022,-1.28186583519
12674,-0.381747275591,-1.11651659012
12675,-0.284771949053,-0.976646661758
12676,-0.214952170849,-0.84752035141
12677,-0.136258348823,-0.716039419174
12678,-0.0651067495346,-0.434289336205
12679,3.00056383786e-35,-1.36822698113e-34
13393,2.52059250485e-35,-5.0
13394,-0.0955332815647,-4.55050230026
13395,-0.188254341483,-4.23067903519
13396,-0.26537129283,-4.12213563919
13397,-0.377981811762,-3.98017263412
13398,-0.476081192493,-3.82646870613
13399,-0.584219992161,-3.66198563576
13400,-0.686434805393,-3.49681854248
13401,-0.783272862434,-3.33749341965
13402,-0.863966047764,-3.1889591217
13403,-0.931120336056,-3.05520033836
13404,-0.983423352242,-2.9330124855
13405,-1.02469980717,-2.81856274605
13406,-1.05344188213,-2.70967459679
13407,-1.07123780251,-2.60407137871
13408,-1.07683944702,-2.5
13409,-1.07123780251,-2.39592862129
13410,-1.05344188213,-2.29032540321
13411,-1.02469980717,-2.18143725395
13412,-0.983423352242,-2.06698727608
13413,-0.931120336056,-1.94479966164
13414,-0.863966107368,-1.81104099751
13415,-0.783272862434,-1.66250669956
13416,-0.686434805393,-1.50318133831
13417,-0.584219872952,-1.33801412582
13418,-0.476081192493,-1.17353141308
13419,-0.377981930971,-1.01982748508
13420,-0.265371412039,-0.877864539623
13421,-0.188254192472,-0.769320785999
13422,-0.0955332443118,-0.449497401714
13423,4.58562556047e-35,-1.74589253827e-34
14137,1.34646650292e-35,-5.0
14138,-0.129951447248,-4.48556566238
14139,-0.241125002503,-4.20619869232
14140,-0.366732239723,-4.06790828705
14141,-0.468639314175,-3.9146437645
14142,-0.594641208649,-3.7632689476
14143,-0.707214355469,-3.57124638557
14144,-0.810146510601,-3.40725231171
14145,-0.891729593277,-3.2502040863
14146,-0.961168944836,-3.1210706234
14147,-1.01747906208,-2.9997959137
14148,-1.06574082375,-2.89113879204
14149,-1.10296285152,-2.78711843491
14150,-1.13068544865,-2.6892747879
14151,-1.14709198475,-2.59364199638
14152,-1.15293002129,-2.5
14153,-1.14709198475,-2.40635800362
14154,-1.13068544865,-2.3107252121
14155,-1.10296285152,-2.21288156509
14156,-1.06574082375,-2.10886120796
14157,-1.01747906208,-2.0002040863
14158,-0.96116900444,-1.87892949581
14159,-0.891729593277,-1.74979603291
14160,-0.810146510601,-1.5927478075
14161,-0.707214295864,-1.42875349522
14162,-0.594641208649,-1.2367310524
14163,-0.468639403582,-1.0853562355
14164,-0.366732388735,-0.932091832161
14165,-0.241124838591,-0.793800830841
14166,-0.129951372743,-0.514434218407
14167,2.19323885209e-35,-1.38890913843e-34
14881,2.25304786691e-35,-5.0
14882,-0.208708897233,-4.46306276321
14883,-0.34499707818,-4.11520051956
14884,-0.454962551594,-3.99904346466
14885,-0.606365025043,-3.83778214455
14886,-0.732301473618,-3.64405655861
14887,-0.83341127634,-3.45895719528
14888,-0.910297095776,-3.30463266373
14889,-0.976294219494,-3.17416286469
14890,-1.03408849239,-3.0564391613
14891,-1.08638346195,-2.94863176346
14892,-1.12981235981,-2.84922671318
14893,-1.16540384293,-2.75614929199
14894,-1.19116997719,-2.66805648804
14895,-1.20715725422,-2.58319282532
14896,-1.21230041981,-2.5
14897,-1.20715725422,-2.4168074131
14898,-1.19116997719,-2.33194351196
14899,-1.16540384293,-2.24385070801
14900,-1.12981235981,-2.15077328682
14901,-1.08638346195,-2.05136823654
14902,-1.03408849239,-1.94356095791
14903,-0.976294219494,-1.82583701611
14904,-0.91029715538,-1.69536721706
14905,-0.833411216736,-1.54104268551
14906,-0.732301473618,-1.35594344139
14907,-0.606365144253,-1.16221797466
14908,-0.454962730408,-1.00095677376
14909,-0.344996869564,-0.884799182415
14910,-0.208708822727,-0.536936938763
14911,3.84069734161e-35,-1.74243263595e-34
15625,1.29529633843e-35,-5.0
15626,-0.279118537903,-4.32155275345
15627,-0.446383059025,-4.06572008133
15628,-0.645306885242,-3.90459179878
15629,-0.769450485706,-3.66842341423
15630,-0.864566147327,-3.50697898865
15631,-0.925102412701,-3.34616541862
15632,-0.984977602959,-3.22596168518
15633,-1.04060292244,-3.10217094421
15634,-1.09430408478,-2.99781632423
15635,-1.14099097252,-2.89703464508
15636,-1.18205606937,-2.80873417854
15637,-1.21463215351,-2.72419428825
15638,-1.23888504505,-2.64696264267
15639,-1.25358247757,-2.57232785225
15640,-1.25865221024,-2.5
15641,-1.25358247757,-2.42767214775
15642,-1.23888504505,-2.35303735733
15643,-1.21463215351,-2.27580571175
15644,-1.18205606937,-2.19126558304
15645,-1.14099097252,-2.10296535492
15646,-1.09430408478,-2.00218367577
15647,-1.04060292244,-1.89782905579
15648,-0.984977602959,-1.77403843403
15649,-0.925102353096,-1.65383446217
15650,-0.864566147327,-1.49302089214
15651,-0.769450604916,-1.33157682419
15652,-0.645307064056,-1.09540855885
15653,-0.446382850409,-0.934279620647
15654,-0.279118418694,-0.678446829319
15655,2.0503217266e-35,-1.5227997817e-34
16369,3.50365676592e-35,-5.0
16370,-0.508679330349,-4.26422452927
16371,-0.677123963833,-3.85653352737
16372,-0.821100175381,-3.66210865974
16373,-0.892909228802,-3.52543544769
16374,-0.944925487041,-3.40034627914
16375,-0.995444893837,-3.27271318436
16376,-1.04690349102,-3.15026974678
16377,-1.09840714931,-3.03890752792
16378,-1.14562833309,-2.93907785416
16379,-1.18862235546,-2.84867978096
16380,-1.2254383564,-2.76742553711
16381,-1.25547659397,-2.69365286827
16382,-1.27737295628,-2.62573099136
16383,-1.29086327553,-2.5617711544
16384,-1.2954249382,-2.5
16385,-1.29086327553,-2.4382288456
16386,-1.27737295628,-2.37426900864
16387,-1.25547659397,-2.30634713173
16388,-1.22543823719,-2.23257422447
16389,-1.18862235546,-2.15132021904
16390,-1.14562833309,-2.06092214584
16391,-1.09840714931,-1.96109247208
16392,-1.04690349102,-1.84973013401
16393,-0.995444834232,-1.72728669643
16394,-0.944925487041,-1.59965360165
16395,-0.892909288406,-1.47456479073
16396,-0.821100413799,-1.33789145947
16397,-0.677123725414,-1.143466115
16398,-0.508679151535,-0.73577529192
16399,6.08996416895e-35,-1.81615403967e-34
17113,1.81371046752e-37,-5.0
17114,-0.400765448809,-3.519957304
17115,-0.638894081116,-3.47605037689
17116,-0.896676898003,-3.54299664497
17117,-0.954654037952,-3.44042229652
17118,-1.01386117935,-3.33409762383
17119,-1.05845463276,-3.19371414185
17120,-1.10955500603,-3.08756065369
17121,-1.15108418465,-2.97608613968
17122,-1.19386541843,-2.88627576828
17123,-1.2308191061,-2.80089879036
17124,-1.26394367218,-2.72980690002
17125,-1.29008829594,-2.66366767883
17126,-1.31001603603,-2.60619425774
17127,-1.32182812691,-2.55165219307
17128,-1.32594716549,-2.5
17129,-1.32182812691,-2.44834780693
17130,-1.31001603603,-2.39380574226
17131,-1.29008829594,-2.33633232117
17132,-1.26394367218,-2.27019309998
17133,-1.2308191061,-2.19910120964
17134,-1.19386541843,-2.11372423172
17135,-1.15108418465,-2.02391409874
17136,-1.10955500603,-1.91243934631
17137,-1.05845463276,-1.80628585815
17138,-1.01386117935,-1.66590225697
17139,-0.954654097557,-1.55957782269
17140,-0.896677196026,-1.45700335503
17141,-0.638893723488,-1.5239495039
17142,-0.400765359402,-1.48004245758
17143,6.90489916051e-35,-1.60568441643e-34
